start	end	speaker	wconfidence	text
3272782	3273134	B	0.99976	earlier
3273182	3273394	B	0.97411	where,
3273432	3273634	B	0.68322	like,
3273672	3274014	B	0.99097	Bob
3274062	3274274	B	1.0	was
3274312	3274514	B	1.0	talking
3274552	3274754	B	1.0	to
3274792	3275490	B	0.97633	Alice,
3276070	3276386	B	1.0	the
3276408	3277570	B	0.81664	Unidirectional.
3280550	3280962	B	0.49632	Okay,
3281016	3281570	B	0.75097	okay.
3281720	3281998	B	0.93	The
3282024	3282978	B	0.52226	Unidirectional.
3283074	3283286	B	1.0	The
3283308	3283542	B	1.0	third
3283596	3283954	B	0.99971	party
3284002	3284214	B	0.99995	is
3284252	3284674	B	0.98629	recording
3284722	3284886	B	0.86	it,
3284908	3285058	B	0.99483	I'm
3285074	3285640	B	0.99988	sure.
3286410	3287202	B	0.42719	Alexi
3287266	3287910	B	0.9442	wrote,
3288410	3288994	B	0.67521	regarding
3289042	3289206	B	1.0	the
3289228	3289990	B	0.52879	environment
3290570	3290934	B	0.99697	being
3290972	3291174	B	0.99999	used
3291212	3291462	B	0.99998	for
3291516	3291794	B	0.92088	error
3291842	3292710	B	0.99993	correction,
3293070	3293386	B	0.91	a
3293408	3293766	B	0.99341	symptom
3293798	3293994	B	1.0	of
3294032	3294806	B	0.96648	derealization
3294918	3295530	B	0.99905	in
3295680	3296374	B	0.80842	psychological
3296422	3297030	B	0.99948	trauma
3297110	3298038	B	0.94796	breakdown.
3298214	3298554	B	0.99987	We
3298592	3298806	B	0.99995	don't
3298838	3299302	B	0.86932	recognize
3299366	3299546	B	1.0	the
3299568	3300054	B	0.99998	environment
3300102	3300362	B	0.99999	around
3300416	3300634	B	1.0	us
3300672	3300826	B	1.0	and
3300848	3300998	B	0.9974	it's
3301014	3301690	B	0.96865	scary.
3304350	3304714	A	0.9679	Makes
3304752	3305340	A	0.99962	sense.
3305810	3306174	B	0.9411	Makes
3306212	3306750	B	0.99989	sense.
3306900	3307166	A	0.98	All
3307188	3307566	A	0.99174	right.
3307668	3307982	B	0.55675	From
3308036	3308778	B	0.58988	Bala.
3308874	3309182	B	0.99995	Nice
3309236	3309802	B	0.99994	presentation.
3309866	3310046	B	1.0	I
3310068	3310302	B	0.61227	heard
3310356	3310634	B	0.99904	Chris
3310682	3311230	B	0.99986	say
3311380	3311994	B	0.99242	entangled
3312042	3312350	B	1.0	states
3312420	3312750	B	0.76808	are
3312820	3313962	B	0.80936	LOCC
3314106	3314366	B	0.99995	for
3314388	3314526	B	0.99	a
3314548	3314830	B	0.99998	specific
3314900	3315354	B	0.55431	reference
3315402	3315994	B	0.9992	frame.
3316122	3316366	B	0.99994	Is
3316388	3316526	B	0.99997	this
3316548	3317114	B	0.99988	entanglement
3317162	3317814	B	0.99859	unitary
3317882	3318498	B	0.65774	or
3318664	3318946	B	0.99999	is
3318968	3319106	B	1.0	it
3319128	3319406	B	0.99999	related
3319438	3319586	B	1.0	to
3319608	3319746	B	1.0	the
3319768	3320098	B	0.99981	numbers
3320184	3320434	B	1.0	of
3320472	3320846	B	0.9995	degrees
3320878	3320978	B	1.0	of
3320984	3321730	B	0.99994	freedom?
3327320	3327636	A	1.0	I
3327658	3328230	A	1.0	think
3328920	3329236	A	1.0	the
3329258	3329540	A	0.58955	quick
3329610	3329940	A	1.0	answer
3330010	3330244	A	0.99999	would
3330282	3330580	A	1.0	be
3330650	3331270	A	1.0	both.
3332940	3333304	A	0.81236	If
3333342	3333448	A	1.0	you
3333454	3333624	A	0.58914	have
3333662	3333864	A	1.0	a
3333902	3334468	A	0.88916	complex
3334564	3334920	A	1.0	system
3334990	3335224	A	1.0	with
3335262	3335512	A	0.99996	many
3335566	3335956	A	0.52073	degrees
3335988	3336136	A	1.0	of
3336158	3336612	A	0.95018	freedom,
3336676	3337000	A	0.99082	some
3337070	3337256	A	0.99814	can
3337278	3337416	A	1.0	be
3337438	3337924	A	0.52938	entangled
3337972	3338280	A	0.99904	while
3338350	3338824	A	0.9875	others
3338942	3339720	A	0.99228	aren't.
3341500	3341912	A	0.56	It
3341966	3342404	A	0.60323	depends
3342452	3342760	A	0.73761	on
3342830	3343160	A	1.0	what
3343230	3343556	A	0.99995	parts
3343588	3343688	A	1.0	of
3343694	3343960	A	0.84	the
3344030	3344312	A	0.99999	state
3344366	3344596	A	0.99999	are
3344638	3345500	A	0.99976	separable.
3347040	3347596	A	0.99991	So
3347698	3348012	A	1.0	again,
3348066	3348696	A	0.70821	entanglement
3348728	3348924	A	1.0	is
3348962	3349116	A	0.99997	just
3349138	3349324	A	0.71	a
3349362	3349704	A	0.99999	statement
3349752	3350350	A	1.0	about
3353600	3354296	A	0.7657	components
3354328	3354476	A	1.0	of
3354498	3354636	A	0.88	a
3354658	3354984	A	0.99995	joint
3355032	3355388	A	0.59735	state
3355474	3355868	A	0.56887	that
3355954	3356472	A	0.99993	factor
3356536	3356764	A	0.99997	or
3356802	3357500	A	0.99474	don't.
3359700	3360064	A	0.99994	So
3360102	3360256	A	1.0	you
3360278	3360416	A	0.99998	can
3360438	3360528	A	0.99999	have
3360534	3360656	A	1.0	a
3360678	3360876	A	0.99932	joint
3360908	3361490	A	0.99765	state
3361860	3362176	A	0.99998	that
3362198	3362384	A	0.97756	looks
3362422	3362924	A	0.51433	separable
3362972	3363280	A	0.99983	along
3363350	3363536	A	0.99999	some
3363558	3364092	A	0.65201	dimensions,
3364156	3364770	A	0.99945	but
3366660	3366976	A	0.52622	in
3366998	3367184	A	0.99953	other
3367222	3368000	A	0.57962	dimensions.
3368580	3368848	A	1.0	The
3368854	3368976	A	0.99993	other
3368998	3369184	A	0.61501	big
3369222	3369736	A	0.98116	complication
3369788	3370004	A	0.99944	here
3370042	3370244	A	0.99997	is
3370282	3370868	A	0.99995	that
3371034	3371412	A	0.86244	whether
3371466	3371732	A	0.53	a
3371786	3372196	A	0.99999	state
3372298	3372660	A	1.0	looks
3372730	3373440	A	0.79179	entangled
3373520	3373936	A	0.9351	depends
3373968	3374116	A	1.0	on
3374138	3374276	A	1.0	the
3374298	3374752	A	0.65413	reference
3374816	3375184	A	0.99991	frames
3375232	3375396	A	0.99999	that
3375418	3375604	A	1.0	you
3375642	3375844	A	1.0	use
3375882	3376036	A	1.0	to
3376058	3376384	A	0.99998	measure
3376432	3376596	A	1.0	it
3376618	3377190	A	0.99965	with.
3378920	3379670	A	0.75	And
3380600	3380964	A	0.96294	if
3381002	3381300	A	1.0	you
3381370	3381652	A	0.99996	pick
3381706	3382272	A	0.99981	entangled
3382336	3382704	A	0.99995	reference
3382752	3383152	A	0.99995	frames,
3383216	3383588	A	0.99997	then
3383674	3383924	A	1.0	what
3383962	3384212	A	0.99999	we
3384266	3384816	A	0.98916	ordinarily
3384848	3385044	A	0.78	think
3385082	3385284	A	1.0	of
3385322	3385668	A	0.96966	as
3385754	3386320	A	0.61391	separable,
3386400	3386740	A	0.79974	as
3386810	3387264	A	0.99959	entangled
3387312	3387572	A	1.0	states
3387626	3387892	A	0.94191	become
3387946	3388896	A	0.99899	separable.
3389088	3389492	A	0.5468	So
3389546	3389668	A	1.0	you
3389674	3389796	A	0.99999	can
3389818	3390052	A	1.0	move
3390106	3390656	A	0.99953	entanglement
3390688	3391270	A	0.99997	around.
3393800	3394524	B	0.99996	Awesome.
3394682	3395196	B	0.65934	Okay,
3395298	3395660	B	0.99966	from
3395730	3396024	B	0.81586	Roland
3396072	3397100	B	0.90523	Rodriguez
3397440	3397756	B	0.99989	is
3397778	3397916	B	1.0	the
3397938	3398376	B	0.9988	discrete
3398408	3399160	B	0.99345	temporality
3399240	3399580	B	0.99988	only
3399650	3399932	B	0.99999	within
3399986	3400156	B	1.0	the
3400178	3400584	B	0.9998	context
3400632	3400796	B	1.0	of
3400818	3400956	B	1.0	a
3400978	3401212	B	0.99999	given
3401266	3401944	B	0.96742	holographic
3401992	3402540	B	0.99987	screen
3402690	3403720	B	0.99945	interface
3403880	3404204	B	0.99998	with
3404242	3404492	B	0.99998	time
3404546	3404764	B	1.0	being
3404802	3405384	B	0.99988	bracketed
3405432	3406008	B	0.99996	otherwise
3406104	3406504	B	0.99992	beyond
3406552	3407076	B	0.95358	interface
3407128	3407564	B	0.52	systems,
3407612	3407824	B	0.99992	is
3407862	3408572	B	0.98077	continuity
3408636	3408912	B	0.88827	or
3408966	3409708	B	0.97861	discretion
3409804	3410204	B	0.99999	kept
3410252	3411360	B	0.98398	agnostic?
3414900	3415408	A	0.76	I
3415494	3416032	A	0.99	think
3416166	3416416	A	0.99999	if
3416438	3416576	A	1.0	I
3416598	3417168	A	0.84274	understand
3417334	3417664	A	1.0	the
3417702	3418000	A	1.0	question
3418070	3418604	A	0.99983	correctly,
3418652	3419004	A	0.97241	it's
3419052	3419650	A	0.99985	yes.
3420840	3421252	A	0.53066	If
3421306	3421524	A	1.0	I
3421562	3421856	A	0.8554	don't
3421888	3422180	A	0.57533	draw
3422250	3422532	A	0.99997	any
3422586	3423460	A	0.66231	boundaries,
3423800	3424164	A	1.0	I
3424202	3424452	A	0.99981	just
3424506	3424676	A	0.99999	have
3424698	3424836	A	1.0	the
3424858	3425232	A	0.69322	joint
3425296	3425910	A	0.99994	state,
3426760	3427220	A	0.57475	then
3427290	3427476	A	1.0	the
3427498	3427952	A	0.76282	evolution
3428016	3428244	A	0.99999	is
3428282	3429220	A	0.99707	unitary
3430200	3430950	A	0.96	and
3431320	3431636	A	0.9998	in
3431658	3431796	A	0.92	a
3431818	3432160	A	0.99998	sense
3432250	3432696	A	0.97197	time
3432798	3433204	A	0.73106	plays
3433252	3433512	A	0.99994	no
3433566	3434280	A	0.85773	role.
3434940	3435352	A	0.98	And
3435406	3436104	A	0.96276	if
3436302	3437396	A	0.97085	unitary
3437588	3438212	A	0.99589	evolution
3438276	3438552	A	0.99232	is
3438606	3439332	A	0.9999	perfectly
3439476	3439928	A	0.99959	time
3440014	3440788	A	0.98484	symmetric,
3440884	3441480	A	0.9882	so
3441630	3441992	A	0.99989	time
3442046	3442312	A	0.99995	actually
3442366	3442724	A	0.99986	drops
3442772	3442984	A	1.0	out
3443022	3443720	A	0.55273	altogether.
3445840	3446204	A	0.54733	Awesome.
3446242	3446396	A	0.62995	So
3446418	3446556	A	0.98	to
3446578	3446716	A	0.99984	talk
3446738	3446924	A	1.0	about
3446962	3447164	A	0.99985	time,
3447202	3447404	A	0.99983	we
3447442	3447596	A	0.99996	have
3447618	3447708	A	1.0	to
3447714	3447884	A	0.99997	draw
3447922	3448780	A	0.99759	boundaries.
3449280	3449740	B	0.9997	Awesome.
3449810	3450140	B	0.71469	Time
3450210	3450396	B	0.99999	must
3450418	3450556	B	1.0	have
3450578	3450716	B	1.0	a
3450738	3451308	B	0.99849	stop
3451474	3452620	B	0.97468	huxley.
3453040	3453404	B	0.97	And
3453442	3454136	B	0.96108	I'll
3454328	3454732	B	0.99998	ask
3454786	3455004	B	1.0	one
3455042	3455292	B	0.99997	last
3455346	3455756	B	0.99996	question
3455858	3456268	B	0.99993	from
3456354	3456604	B	1.0	the
3456642	3457460	B	0.93749	appropriately
3457560	3458396	B	0.88627	monikered
3458508	3458928	B	0.99978	question
3459014	3460080	B	0.83932	quanderer
3460420	3460832	B	1.0	all
3460886	3461628	B	0.99662	communication
3461724	3462080	B	0.99949	is
3462150	3463068	B	0.96849	abductive
3463164	3463424	B	0.99947	is
3463462	3463568	B	1.0	a
3463574	3464236	B	0.99962	sentiment
3464348	3464576	B	0.99999	that
3464598	3464876	B	0.97897	I've
3464908	3465056	B	0.99999	been
3465078	3465312	B	0.99999	using
3465366	3465536	B	1.0	to
3465558	3465792	B	1.0	develop
3465846	3466064	B	0.99996	some
3466102	3466604	B	0.99786	arguments.
3466652	3466816	B	0.9998	Does
3466838	3467024	B	0.98462	that
3467062	3467356	B	0.99976	scan
3467388	3467584	B	0.99999	for
3467622	3468210	B	1.0	you?
3469560	3469828	B	0.99106	How
3469834	3469908	B	0.99986	do
3469914	3470036	B	0.99985	we
3470058	3470436	B	0.99997	connect
3470538	3470756	B	1.0	what
3470778	3470976	B	0.99976	we're
3471008	3471376	B	0.99999	discussing
3471408	3471604	B	0.99999	here
3471642	3471844	B	0.99997	with
3471882	3472304	B	0.99481	quantum
3472352	3472612	B	1.0	to
3472666	3473392	B	0.98421	abductive
3473456	3474260	B	0.88603	logic?
3477640	3478390	A	0.96	Yeah,
3481160	3481524	A	1.0	I
3481562	3481764	A	0.99998	could
3481802	3482016	A	0.99999	go
3482058	3482312	A	0.98887	along
3482366	3482536	A	0.99999	with
3482558	3482792	A	0.99511	that.
3482846	3483076	A	0.7856	I'd
3483108	3483256	A	0.93706	want
3483278	3483368	A	1.0	a
3483374	3483496	A	0.99993	lot
3483518	3483704	A	1.0	more
3483742	3484330	A	0.99723	detail.
3486860	3487224	A	1.0	All
3487262	3488132	A	0.85336	communication
3488276	3488680	A	0.99973	is
3488750	3489364	A	0.98228	essentially
3489492	3490564	A	0.99816	analogical.
3490692	3490888	A	1.0	I
3490894	3491064	A	0.99903	would
3491102	3491304	A	0.99999	agree
3491342	3491496	A	0.99998	with
3491518	3491752	A	0.96673	that.
3491806	3492410	A	0.65832	Yes.
3493900	3494840	B	0.99	Andrew?
3497440	3497852	C	0.99882	Yes.
3497906	3498076	C	0.99995	Thank
3498098	3498670	C	1.0	you.
3499280	3499740	C	0.99932	So
3499810	3500044	C	0.99991	going
3500082	3500236	C	0.99999	back
3500258	3500396	C	1.0	to
3500418	3500604	C	1.0	the
3500642	3501304	C	0.99986	picture
3501432	3501916	C	0.52028	where
3502018	3502236	C	1.0	the
3502258	3502744	C	0.34377	scattering
3502792	3503500	C	0.99992	picture?
3504320	3504636	C	0.99641	So
3504658	3504796	C	0.99968	we
3504818	3504956	C	0.99993	have
3504978	3505116	C	0.99998	so
3505138	3505324	C	0.99999	far
3505362	3505612	C	0.99998	everything
3505666	3506028	C	0.59421	is
3506114	3507268	C	0.87	topological
3507464	3508210	C	1.0	and
3509060	3509760	C	0.99865	certainly
3509910	3510828	C	0.90587	induces
3511004	3511532	C	0.99948	breaking
3511596	3511728	C	1.0	the
3511734	3511996	C	0.9998	boundary
3512028	3512176	C	0.99997	in
3512198	3512384	C	1.0	different
3512422	3512716	C	0.97707	sectors.
3512748	3512896	C	1.0	I
3512918	3513116	C	0.99981	suppose
3513148	3513296	C	1.0	it
3513318	3513868	C	0.9998	induces
3513964	3514272	C	1.0	a
3514326	3515052	C	0.99994	topology
3515196	3515456	C	0.99983	on
3515478	3515616	C	1.0	the
3515638	3516396	C	0.99357	boundary.
3516588	3517040	C	0.73	Now,
3517110	3517296	C	1.0	I
3517318	3517552	C	0.92474	had
3517606	3517776	C	0.91	a
3517798	3517936	C	1.0	couple
3517958	3518096	C	0.99	of
3518118	3518448	C	0.99999	questions
3518534	3518784	C	0.98869	as
3518822	3519120	C	0.96441	for
3519190	3519484	C	0.57	the
3519542	3520016	C	0.99977	geometry,
3520048	3520196	C	1.0	and
3520218	3520356	C	0.99994	this
3520378	3520516	C	0.99985	might
3520538	3520676	C	0.99998	be
3520698	3520932	C	0.99996	getting
3520986	3521590	C	0.99852	ahead.
3524200	3524516	C	0.99998	Is
3524538	3524676	C	1.0	it
3524698	3524836	C	1.0	an
3524858	3525216	C	0.53248	emergent
3525248	3525684	C	0.99993	property
3525802	3526084	C	1.0	of
3526122	3526372	C	0.99999	those
3526426	3526896	C	0.99999	channels
3526928	3527172	C	1.0	between
3527226	3527780	C	0.99997	different
3527930	3528384	C	0.99948	boundary
3528432	3529104	C	0.99644	sectors?
3529232	3529716	C	1.0	And
3529818	3530084	C	0.99995	if
3530122	3530336	C	0.8087	that's
3530368	3530516	C	1.0	the
3530538	3530724	C	0.99998	case,
3530762	3531156	C	0.99985	then
3531258	3531476	C	1.0	what
3531498	3531588	C	0.99948	does
3531594	3531716	C	0.83	it
3531738	3531876	C	0.99991	mean
3531898	3531988	C	1.0	to
3531994	3532116	C	0.99999	have
3532138	3532324	C	0.99	a
3532362	3532944	C	0.79655	QRF
3532992	3533216	C	0.53629	or
3533258	3533850	C	0.99838	space?
3537660	3538410	A	0.99	Yeah,
3539180	3539544	A	0.56056	this
3539582	3539784	A	0.99993	is
3539822	3540024	A	0.99995	really
3540062	3540216	A	1.0	the
3540238	3540644	A	0.85574	topic
3540692	3540904	A	0.99997	for
3540942	3541640	A	0.61	September,
3542300	3543050	A	0.99985	but
3544880	3545196	A	1.0	you
3545218	3545548	A	0.93698	do
3545634	3545884	A	1.0	point
3545922	3546124	A	1.0	out
3546162	3546268	A	1.0	the
3546274	3546492	A	0.99998	fact
3546546	3546764	A	0.99995	that
3546802	3547016	A	0.54629	it's
3547048	3547244	A	0.99997	something
3547282	3547436	A	1.0	of
3547458	3547548	A	1.0	a
3547554	3547768	A	0.99997	chicken
3547784	3547916	A	1.0	and
3547938	3548136	A	0.99995	egg
3548168	3548750	A	0.99999	situation.
3551040	3551356	A	1.0	The
3551378	3551950	A	1.0	way
3552400	3552956	A	1.0	I
3553058	3553324	A	1.0	think
3553362	3553564	A	0.71	of
3553602	3553804	A	0.97	it
3553842	3554092	A	0.99997	is,
3554146	3554364	A	1.0	I
3554402	3554616	A	0.99614	suppose
3554648	3554844	A	1.0	to
3554882	3555084	A	0.99999	choose
3555122	3555276	A	1.0	the
3555298	3555624	A	0.99974	chicken
3555672	3556270	A	0.99774	side
3556640	3557208	A	1.0	and
3557314	3557536	A	1.0	think
3557558	3558130	A	0.52	about
3559220	3559970	A	1.0	what
3560420	3560928	A	1.0	kind
3561014	3561360	A	0.58	of
3561430	3561932	A	0.99998	reference
3561996	3562800	A	0.99985	frame
3563140	3563552	A	1.0	does
3563606	3563824	A	1.0	the
3563862	3564208	A	0.99997	agent
3564294	3564544	A	1.0	have
3564582	3564784	A	1.0	to
3564822	3565600	A	0.77472	implement
3568020	3568576	A	0.89	to
3568678	3569040	A	0.67245	see
3569110	3569584	A	0.72444	space
3569702	3569948	A	0.99998	on
3569974	3570164	A	1.0	their
3570202	3570980	A	0.99949	boundary.
3572040	3572788	A	1.0	And
3572954	3573236	A	1.0	the
3573258	3573444	A	1.0	reason
3573482	3573636	A	0.98	I
3573658	3573796	A	1.0	think
3573818	3574004	A	1.0	about
3574042	3574148	A	1.0	it
3574154	3574324	A	0.95092	that
3574362	3574756	A	1.0	way
3574858	3575460	A	0.99998	is
3575610	3576016	A	0.99994	that's
3576048	3576148	A	1.0	a
3576154	3576468	A	0.55311	question?
3576554	3576756	A	1.0	I
3576778	3576916	A	0.99999	want
3576938	3577028	A	1.0	to
3577034	3577156	A	0.99998	be
3577178	3577268	A	1.0	able
3577274	3577396	A	1.0	to
3577418	3577604	A	0.99999	ask
3577642	3577844	A	1.0	about
3577882	3578512	A	0.99865	biological
3578576	3579360	A	0.56	systems.
3579520	3579844	A	1.0	And
3579882	3580180	A	1.0	this
3580250	3580580	A	1.0	actually
3580650	3580980	A	1.0	gets
3581050	3581670	A	1.0	into
3582140	3582552	A	0.99294	probably
3582606	3582872	A	0.87	what
3582926	3583108	A	0.99957	won't
3583124	3583256	A	0.99817	be
3583278	3583464	A	0.99998	talked
3583502	3583656	A	1.0	about
3583678	3583924	A	0.74525	till
3583972	3584760	A	0.58	October.
3585420	3586170	A	0.97849	But
3588140	3588504	A	1.0	I
3588542	3588696	A	0.99961	want
3588718	3588856	A	1.0	to
3588878	3588968	A	0.99994	be
3588974	3589096	A	0.71104	able
3589118	3589304	A	1.0	to
3589342	3589930	A	0.99904	ask
3592300	3592804	A	0.9993	essentially
3592852	3593016	A	0.97	a
3593038	3593844	A	0.95338	phylogenetic
3593892	3594490	A	0.99987	question
3595040	3595836	A	0.96	of
3596018	3596460	A	1.0	what
3596530	3596856	A	0.99903	sorts
3596888	3597084	A	1.0	of
3597122	3597832	A	0.99662	organisms,
3597896	3598172	A	0.9991	where
3598226	3598396	A	0.99922	in
3598418	3598556	A	1.0	the
3598578	3598952	A	0.97088	lineage
3599016	3599244	A	0.99998	from
3599282	3600140	A	0.9057	Luca
3601360	3602110	A	0.99248	do
3603120	3603628	A	0.99998	we
3603714	3604252	A	0.99999	find
3604386	3604984	A	0.98	systems
3605032	3605196	A	0.99998	that
3605218	3605452	A	0.99988	are
3605506	3605772	A	1.0	able
3605826	3606044	A	1.0	to
3606082	3606552	A	0.99997	assign
3606616	3607028	A	0.99971	spatial
3607064	3607516	A	0.77346	coordinates
3607548	3607696	A	1.0	to
3607718	3607856	A	1.0	their
3607878	3608508	A	0.68017	boundaries
3608604	3608912	A	1.0	and
3608966	3609184	A	1.0	what
3609222	3609724	A	0.99854	coordinates
3609772	3609984	A	0.99998	come
3610022	3610560	A	1.0	first?
3610710	3611264	A	1.0	And
3611382	3611712	A	0.72	I
3611766	3612252	A	0.88359	suspect
3612316	3612930	A	0.99975	that
3616020	3616336	A	0.99966	sort
3616358	3616544	A	1.0	of
3616582	3617164	A	0.50069	discrete
3617212	3617868	A	0.99997	location
3617964	3618572	A	0.58895	names
3618636	3618912	A	0.99999	with
3618966	3619232	A	0.99997	no
3619286	3619976	A	0.99982	metric
3620108	3620500	A	0.5109	come
3620570	3621190	A	1.0	first
3622280	3622788	A	0.99992	that
3622874	3623076	A	1.0	a
3623098	3623380	A	1.0	system
3623450	3623684	A	0.87334	can
3623722	3623972	A	0.99999	talk
3624026	3624340	A	1.0	about,
3624410	3624644	A	1.0	for
3624682	3625270	A	0.99998	example,
3625960	3626372	A	1.0	this
3626426	3626596	A	1.0	part
